date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:32:44	58849/58849	---MCZ	200	added ('OK')	text/html	date:Sun,%2027%20Sep%202020%2011:31:14%20GMT	https://top20.hanhtrinhlotxac.vn/	D:/New%20folder%20(3)/test/top20.hanhtrinhlotxac.vn/index.html	(from )
14:32:44	76/76	---MCZ	200	added ('OK')	text/plain	date:Mon,%2028%20Sep%202020%2007:33:08%20GMT	https://top20.hanhtrinhlotxac.vn/robots.txt		(from )
14:32:44	171191/171191	---M--	200	added ('OK')	image/jpeg	etag:%225f6c1979-29cb7%22	https://top20.hanhtrinhlotxac.vn/wp-content/themes/Hanhtrinhlotxac2019/thumb-top2x.jpg	D:/New%20folder%20(3)/test/top20.hanhtrinhlotxac.vn/wp-content/themes/Hanhtrinhlotxac2019/thumb-top2x.jpg	(from https://top20.hanhtrinhlotxac.vn/)
14:32:44	71390/71390	---MCZ	200	added ('OK')	text/css	etag:W/%225f69a424-116de%22	https://top20.hanhtrinhlotxac.vn/wp-content/themes/Hanhtrinhlotxac2019/template_trang_chu_moi_nhat/media/css/style.css?ver=8	D:/New%20folder%20(3)/test/top20.hanhtrinhlotxac.vn/wp-content/themes/Hanhtrinhlotxac2019/template_trang_chu_moi_nhat/media/css/style5055.css	(from https://top20.hanhtrinhlotxac.vn/)
14:32:44	10101/10101	---M--	200	added ('OK')	image/png	etag:%225f6c72df-2775%22	https://top20.hanhtrinhlotxac.vn/wp-content/themes/Hanhtrinhlotxac2019/template_trang_chu_moi_nhat/media/images/logo.png?ver=58	D:/New%20folder%20(3)/test/top20.hanhtrinhlotxac.vn/wp-content/themes/Hanhtrinhlotxac2019/template_trang_chu_moi_nhat/media/images/logo1f4a.png	(from https://top20.hanhtrinhlotxac.vn/)
14:32:45	986/986	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%223da-5af8d283eb100%22	https://top20.hanhtrinhlotxac.vn/wp-content/themes/Hanhtrinhlotxac2019/template_trang_chu_moi_nhat/media/images/heart.svg	D:/New%20folder%20(3)/test/top20.hanhtrinhlotxac.vn/wp-content/themes/Hanhtrinhlotxac2019/template_trang_chu_moi_nhat/media/images/heart.svg	(from https://top20.hanhtrinhlotxac.vn/)
14:32:45	3/3	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2028%20Sep%202020%2007:33:10%20GMT	https://top20.hanhtrinhlotxac.vn/www.benhvienthammykangnam.vn	D:/New%20folder%20(3)/test/top20.hanhtrinhlotxac.vn/www.benhvienthammykangnam.vn	(from https://top20.hanhtrinhlotxac.vn/)
14:32:46	30502/30502	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Sep%202020%2007:33:10%20GMT	https://top20.hanhtrinhlotxac.vn/baiduthi/do-thi-binh/	D:/New%20folder%20(3)/test/top20.hanhtrinhlotxac.vn/baiduthi/do-thi-binh/index.html	(from https://top20.hanhtrinhlotxac.vn/)
14:32:47	7936/7936	---MCZ	200	added ('OK')	application/javascript	etag:W/%225f487330-1f00%22	https://top20.hanhtrinhlotxac.vn/wp-content/themes/Hanhtrinhlotxac2019/template_trang_chu_moi_nhat/media/js/lib-min.js	D:/New%20folder%20(3)/test/top20.hanhtrinhlotxac.vn/wp-content/themes/Hanhtrinhlotxac2019/template_trang_chu_moi_nhat/media/js/lib-min.js	(from https://top20.hanhtrinhlotxac.vn/)
14:32:47	31243/31243	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Sep%202020%2007:33:10%20GMT	https://top20.hanhtrinhlotxac.vn/baiduthi/mac-thi-thai/	D:/New%20folder%20(3)/test/top20.hanhtrinhlotxac.vn/baiduthi/mac-thi-thai/index.html	(from https://top20.hanhtrinhlotxac.vn/)
14:32:47	31740/31740	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Sep%202020%2007:33:10%20GMT	https://top20.hanhtrinhlotxac.vn/baiduthi/bui-van-quang/	D:/New%20folder%20(3)/test/top20.hanhtrinhlotxac.vn/baiduthi/bui-van-quang/index.html	(from https://top20.hanhtrinhlotxac.vn/)
14:32:47	30898/30898	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Sep%202020%2007:33:10%20GMT	https://top20.hanhtrinhlotxac.vn/baiduthi/tran-thi-thu-hien/	D:/New%20folder%20(3)/test/top20.hanhtrinhlotxac.vn/baiduthi/tran-thi-thu-hien/index.html	(from https://top20.hanhtrinhlotxac.vn/)
14:32:48	32120/32120	---MCZ	200	added ('OK')	application/javascript	etag:W/%225f3a4ce3-7d78%22	https://top20.hanhtrinhlotxac.vn/wp-content/themes/Hanhtrinhlotxac2019/template_trang_chu_moi_nhat/media/dist/tiny.slider.min.js	D:/New%20folder%20(3)/test/top20.hanhtrinhlotxac.vn/wp-content/themes/Hanhtrinhlotxac2019/template_trang_chu_moi_nhat/media/dist/tiny.slider.min.js	(from https://top20.hanhtrinhlotxac.vn/)
14:32:48	30312/30312	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Sep%202020%2007:33:12%20GMT	https://top20.hanhtrinhlotxac.vn/baiduthi/thi-ty/	D:/New%20folder%20(3)/test/top20.hanhtrinhlotxac.vn/baiduthi/thi-ty/index.html	(from https://top20.hanhtrinhlotxac.vn/)
14:32:48	4934/4934	---MCZ	200	added ('OK')	application/javascript	etag:W/%225f6dad55-1346%22	https://top20.hanhtrinhlotxac.vn/wp-content/themes/Hanhtrinhlotxac2019/template_trang_chu_moi_nhat/media/js/setup.js?ver=5	D:/New%20folder%20(3)/test/top20.hanhtrinhlotxac.vn/wp-content/themes/Hanhtrinhlotxac2019/template_trang_chu_moi_nhat/media/js/setupb52e.js	(from https://top20.hanhtrinhlotxac.vn/)
14:32:48	34465/34465	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Sep%202020%2007:33:13%20GMT	https://top20.hanhtrinhlotxac.vn/baiduthi/tran-thanh-hien/	D:/New%20folder%20(3)/test/top20.hanhtrinhlotxac.vn/baiduthi/tran-thanh-hien/index.html	(from https://top20.hanhtrinhlotxac.vn/)
14:32:48	89476/89476	---M--	200	added ('OK')	text/javascript	date:Fri,%2008%20May%202020%2007:05:03%20GMT	https://ajax.googleapis.com/ajax/libs/jquery/3.5.1/jquery.min.js	D:/New%20folder%20(3)/test/ajax.googleapis.com/ajax/libs/jquery/3.5.1/jquery.min.js	(from https://top20.hanhtrinhlotxac.vn/)
14:32:49	33380/33380	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Sep%202020%2007:33:13%20GMT	https://top20.hanhtrinhlotxac.vn/baiduthi/vu-thi-my/	D:/New%20folder%20(3)/test/top20.hanhtrinhlotxac.vn/baiduthi/vu-thi-my/index.html	(from https://top20.hanhtrinhlotxac.vn/)
14:32:49	137749/137749	---M-Z	200	added ('OK')	application/x-javascript	date:Mon,%2028%20Sep%202020%2007:32:50%20GMT	https://connect.facebook.net/en_US/fbevents.js	D:/New%20folder%20(3)/test/connect.facebook.net/en_US/fbevents.js	(from https://top20.hanhtrinhlotxac.vn/)
14:32:49	33188/33188	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Sep%202020%2007:33:13%20GMT	https://top20.hanhtrinhlotxac.vn/baiduthi/tran-thi-thuy/	D:/New%20folder%20(3)/test/top20.hanhtrinhlotxac.vn/baiduthi/tran-thi-thuy/index.html	(from https://top20.hanhtrinhlotxac.vn/)
14:32:50	35113/35113	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Sep%202020%2007:33:14%20GMT	https://top20.hanhtrinhlotxac.vn/baiduthi/phan-thi-phuc/	D:/New%20folder%20(3)/test/top20.hanhtrinhlotxac.vn/baiduthi/phan-thi-phuc/index.html	(from https://top20.hanhtrinhlotxac.vn/)
14:32:50	31775/31775	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Sep%202020%2007:33:14%20GMT	https://top20.hanhtrinhlotxac.vn/baiduthi/nguyen-kim-phuong/	D:/New%20folder%20(3)/test/top20.hanhtrinhlotxac.vn/baiduthi/nguyen-kim-phuong/index.html	(from https://top20.hanhtrinhlotxac.vn/)
14:32:50	51344/51344	---M--	200	added ('OK')	application/x-font-woff	etag:%225a68030e-c890%22	https://top20.hanhtrinhlotxac.vn/wp-content/themes/Hanhtrinhlotxac2019/template_trang_chu_moi_nhat/media/fonts/fontello.woff?39412834	D:/New%20folder%20(3)/test/top20.hanhtrinhlotxac.vn/wp-content/themes/Hanhtrinhlotxac2019/template_trang_chu_moi_nhat/media/fonts/fontelloe032.woff	(from https://top20.hanhtrinhlotxac.vn/wp-content/themes/Hanhtrinhlotxac2019/template_trang_chu_moi_nhat/media/css/style.css?ver=8)
14:32:50	123150/123150	---M--	200	added ('OK')	image/jpeg	etag:%225f641a4e-1e10e%22	https://top20.hanhtrinhlotxac.vn/wp-content/themes/Hanhtrinhlotxac2019/template_trang_chu_moi_nhat/media/images/t1-bg.jpg	D:/New%20folder%20(3)/test/top20.hanhtrinhlotxac.vn/wp-content/themes/Hanhtrinhlotxac2019/template_trang_chu_moi_nhat/media/images/t1-bg.jpg	(from https://top20.hanhtrinhlotxac.vn/wp-content/themes/Hanhtrinhlotxac2019/template_trang_chu_moi_nhat/media/css/style.css?ver=8)
14:32:50	38729/38729	---M--	200	added ('OK')	image/jpeg	etag:%225f648738-9749%22	https://top20.hanhtrinhlotxac.vn/wp-content/themes/Hanhtrinhlotxac2019/template_trang_chu_moi_nhat/media/images/t1-bg-m.jpg	D:/New%20folder%20(3)/test/top20.hanhtrinhlotxac.vn/wp-content/themes/Hanhtrinhlotxac2019/template_trang_chu_moi_nhat/media/images/t1-bg-m.jpg	(from https://top20.hanhtrinhlotxac.vn/wp-content/themes/Hanhtrinhlotxac2019/template_trang_chu_moi_nhat/media/css/style.css?ver=8)
14:32:50	31285/31285	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Sep%202020%2007:33:15%20GMT	https://top20.hanhtrinhlotxac.vn/baiduthi/nguyen-thi-bich-ngan/	D:/New%20folder%20(3)/test/top20.hanhtrinhlotxac.vn/baiduthi/nguyen-thi-bich-ngan/index.html	(from https://top20.hanhtrinhlotxac.vn/)
14:32:51	104244/104244	---M--	200	added ('OK')	image/jpeg	etag:%225f6442cb-19734%22	https://top20.hanhtrinhlotxac.vn/wp-content/themes/Hanhtrinhlotxac2019/template_trang_chu_moi_nhat/media/images/t3-bg.jpg	D:/New%20folder%20(3)/test/top20.hanhtrinhlotxac.vn/wp-content/themes/Hanhtrinhlotxac2019/template_trang_chu_moi_nhat/media/images/t3-bg.jpg	(from https://top20.hanhtrinhlotxac.vn/wp-content/themes/Hanhtrinhlotxac2019/template_trang_chu_moi_nhat/media/css/style.css?ver=8)
14:32:51	25535/25535	---M--	200	added ('OK')	image/jpeg	etag:%225f648ae2-63bf%22	https://top20.hanhtrinhlotxac.vn/wp-content/themes/Hanhtrinhlotxac2019/template_trang_chu_moi_nhat/media/images/t3-bg-m.jpg	D:/New%20folder%20(3)/test/top20.hanhtrinhlotxac.vn/wp-content/themes/Hanhtrinhlotxac2019/template_trang_chu_moi_nhat/media/images/t3-bg-m.jpg	(from https://top20.hanhtrinhlotxac.vn/wp-content/themes/Hanhtrinhlotxac2019/template_trang_chu_moi_nhat/media/css/style.css?ver=8)
14:32:51	162516/162516	---M--	200	added ('OK')	image/jpeg	etag:%225f642f78-27ad4%22	https://top20.hanhtrinhlotxac.vn/wp-content/themes/Hanhtrinhlotxac2019/template_trang_chu_moi_nhat/media/images/t4-bg.jpg	D:/New%20folder%20(3)/test/top20.hanhtrinhlotxac.vn/wp-content/themes/Hanhtrinhlotxac2019/template_trang_chu_moi_nhat/media/images/t4-bg.jpg	(from https://top20.hanhtrinhlotxac.vn/wp-content/themes/Hanhtrinhlotxac2019/template_trang_chu_moi_nhat/media/css/style.css?ver=8)
14:32:51	26531/26531	---M--	200	added ('OK')	image/jpeg	etag:%225f646bb9-67a3%22	https://top20.hanhtrinhlotxac.vn/wp-content/themes/Hanhtrinhlotxac2019/template_trang_chu_moi_nhat/media/images/t4-bg-m.jpg	D:/New%20folder%20(3)/test/top20.hanhtrinhlotxac.vn/wp-content/themes/Hanhtrinhlotxac2019/template_trang_chu_moi_nhat/media/images/t4-bg-m.jpg	(from https://top20.hanhtrinhlotxac.vn/wp-content/themes/Hanhtrinhlotxac2019/template_trang_chu_moi_nhat/media/css/style.css?ver=8)
14:32:51	23237/23237	---M--	200	added ('OK')	image/jpeg	etag:%225f643421-5ac5%22	https://top20.hanhtrinhlotxac.vn/wp-content/themes/Hanhtrinhlotxac2019/template_trang_chu_moi_nhat/media/images/t5-bg.jpg	D:/New%20folder%20(3)/test/top20.hanhtrinhlotxac.vn/wp-content/themes/Hanhtrinhlotxac2019/template_trang_chu_moi_nhat/media/images/t5-bg.jpg	(from https://top20.hanhtrinhlotxac.vn/wp-content/themes/Hanhtrinhlotxac2019/template_trang_chu_moi_nhat/media/css/style.css?ver=8)
14:32:52	31029/31029	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Sep%202020%2007:33:16%20GMT	https://top20.hanhtrinhlotxac.vn/baiduthi/nguyen-thi-nga/	D:/New%20folder%20(3)/test/top20.hanhtrinhlotxac.vn/baiduthi/nguyen-thi-nga/index.html	(from https://top20.hanhtrinhlotxac.vn/)
14:32:52	10101/10101	---M--	200	added ('OK')	image/png	etag:%225f6c72df-2775%22	https://top20.hanhtrinhlotxac.vn/wp-content/themes/Hanhtrinhlotxac2019/template_trang_chu_moi_nhat/media/images/logo.png	D:/New%20folder%20(3)/test/top20.hanhtrinhlotxac.vn/wp-content/themes/Hanhtrinhlotxac2019/template_trang_chu_moi_nhat/media/images/logo.png	(from https://top20.hanhtrinhlotxac.vn/wp-content/themes/Hanhtrinhlotxac2019/template_trang_chu_moi_nhat/media/css/style.css?ver=8)
14:32:52	52712/52712	---M--	200	added ('OK')	image/jpeg	etag:%225f56e95c-cde8%22	https://top20.hanhtrinhlotxac.vn/wp-content/themes/Hanhtrinhlotxac2019/template_trang_chu_moi_nhat/media/images/pop-map.jpg	D:/New%20folder%20(3)/test/top20.hanhtrinhlotxac.vn/wp-content/themes/Hanhtrinhlotxac2019/template_trang_chu_moi_nhat/media/images/pop-map.jpg	(from https://top20.hanhtrinhlotxac.vn/wp-content/themes/Hanhtrinhlotxac2019/template_trang_chu_moi_nhat/media/css/style.css?ver=8)
14:32:53	31133/31133	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Sep%202020%2007:33:17%20GMT	https://top20.hanhtrinhlotxac.vn/baiduthi/vu-thi-hop/	D:/New%20folder%20(3)/test/top20.hanhtrinhlotxac.vn/baiduthi/vu-thi-hop/index.html	(from https://top20.hanhtrinhlotxac.vn/)
14:32:53	53907/53907	---MCZ	200	added ('OK')	text/css	etag:W/%225f479256-d293%22	https://top20.hanhtrinhlotxac.vn/wp-includes/css/dist/block-library/style.min.css?ver=5.5.1	D:/New%20folder%20(3)/test/top20.hanhtrinhlotxac.vn/wp-includes/css/dist/block-library/style.mind03b.css	(from https://top20.hanhtrinhlotxac.vn/baiduthi/do-thi-binh/)
14:32:53	30446/30446	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Sep%202020%2007:33:17%20GMT	https://top20.hanhtrinhlotxac.vn/baiduthi/vo-van-nam/	D:/New%20folder%20(3)/test/top20.hanhtrinhlotxac.vn/baiduthi/vo-van-nam/index.html	(from https://top20.hanhtrinhlotxac.vn/)
14:32:53	31783/31783	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Sep%202020%2007:33:17%20GMT	https://top20.hanhtrinhlotxac.vn/baiduthi/nguyen-thi-be/	D:/New%20folder%20(3)/test/top20.hanhtrinhlotxac.vn/baiduthi/nguyen-thi-be/index.html	(from https://top20.hanhtrinhlotxac.vn/)
14:32:53	30381/30381	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Sep%202020%2007:33:18%20GMT	https://top20.hanhtrinhlotxac.vn/baiduthi/vu-thi-huyen/	D:/New%20folder%20(3)/test/top20.hanhtrinhlotxac.vn/baiduthi/vu-thi-huyen/index.html	(from https://top20.hanhtrinhlotxac.vn/)
14:32:54	858/858	---MCZ	200	added ('OK')	text/xml	date:Mon,%2028%20Sep%202020%2007:33:18%20GMT	https://top20.hanhtrinhlotxac.vn/xmlrpc.php?rsd	D:/New%20folder%20(3)/test/top20.hanhtrinhlotxac.vn/xmlrpc0db0.php	(from https://top20.hanhtrinhlotxac.vn/baiduthi/do-thi-binh/)
14:32:54	1045/1045	---MCZ	200	added ('OK')	application/xml	etag:W/%2252a85f48-415%22	https://top20.hanhtrinhlotxac.vn/wp-includes/wlwmanifest.xml	D:/New%20folder%20(3)/test/top20.hanhtrinhlotxac.vn/wp-includes/wlwmanifest.xml	(from https://top20.hanhtrinhlotxac.vn/baiduthi/do-thi-binh/)
14:32:54	31158/31158	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Sep%202020%2007:33:18%20GMT	https://top20.hanhtrinhlotxac.vn/baiduthi/pham-thi-dieu-thuy/	D:/New%20folder%20(3)/test/top20.hanhtrinhlotxac.vn/baiduthi/pham-thi-dieu-thuy/index.html	(from https://top20.hanhtrinhlotxac.vn/)
14:32:54	31907/31907	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Sep%202020%2007:33:18%20GMT	https://top20.hanhtrinhlotxac.vn/baiduthi/le-phu-buu/	D:/New%20folder%20(3)/test/top20.hanhtrinhlotxac.vn/baiduthi/le-phu-buu/index.html	(from https://top20.hanhtrinhlotxac.vn/)
14:32:54	30337/30337	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Sep%202020%2007:33:19%20GMT	https://top20.hanhtrinhlotxac.vn/baiduthi/nguyen-thi-hang/	D:/New%20folder%20(3)/test/top20.hanhtrinhlotxac.vn/baiduthi/nguyen-thi-hang/index.html	(from https://top20.hanhtrinhlotxac.vn/)
14:32:55	2680/2680	---MCZ	200	added ('OK')	application/json	date:Mon,%2028%20Sep%202020%2007:33:19%20GMT	https://top20.hanhtrinhlotxac.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftop20.hanhtrinhlotxac.vn%2Fbaiduthi%2Fdo-thi-binh%2F	D:/New%20folder%20(3)/test/top20.hanhtrinhlotxac.vn/wp-json/oembed/1.0/embed93fd.json	(from https://top20.hanhtrinhlotxac.vn/baiduthi/do-thi-binh/)
14:32:55	31627/31627	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Sep%202020%2007:33:19%20GMT	https://top20.hanhtrinhlotxac.vn/baiduthi/nguyen-thi-ngoc-yen/	D:/New%20folder%20(3)/test/top20.hanhtrinhlotxac.vn/baiduthi/nguyen-thi-ngoc-yen/index.html	(from https://top20.hanhtrinhlotxac.vn/)
14:32:55	30997/30997	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Sep%202020%2007:33:20%20GMT	https://top20.hanhtrinhlotxac.vn/baiduthi/nguyen-thanh-nhan/	D:/New%20folder%20(3)/test/top20.hanhtrinhlotxac.vn/baiduthi/nguyen-thanh-nhan/index.html	(from https://top20.hanhtrinhlotxac.vn/)
14:32:56	58655/58655	---MC-	200	added ('OK')	image/png	date:Mon,%2028%20Sep%202020%2007:33:20%20GMT	https://top20.hanhtrinhlotxac.vn/fbthum/?p=160	D:/New%20folder%20(3)/test/top20.hanhtrinhlotxac.vn/fbthum/index9c2b.html	(from https://top20.hanhtrinhlotxac.vn/baiduthi/do-thi-binh/)
14:32:56	2829/2829	---MCZ	200	added ('OK')	text/xml	date:Mon,%2028%20Sep%202020%2007:33:20%20GMT	https://top20.hanhtrinhlotxac.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftop20.hanhtrinhlotxac.vn%2Fbaiduthi%2Fdo-thi-binh%2F&format=xml	D:/New%20folder%20(3)/test/top20.hanhtrinhlotxac.vn/wp-json/oembed/1.0/embed1971	(from https://top20.hanhtrinhlotxac.vn/baiduthi/do-thi-binh/)
14:32:56	116742/116742	---MCZ	200	added ('OK')	application/json	date:Mon,%2028%20Sep%202020%2007:33:20%20GMT	https://top20.hanhtrinhlotxac.vn/wp-json/	D:/New%20folder%20(3)/test/top20.hanhtrinhlotxac.vn/wp-json/index.html	(from https://top20.hanhtrinhlotxac.vn/baiduthi/do-thi-binh/)
14:32:56	64864/64864	---MCZ	200	added ('OK')	text/css	etag:W/%225f6c6d3a-fd60%22	https://top20.hanhtrinhlotxac.vn/wp-content/themes/Hanhtrinhlotxac2019/Module/Post/media/css/post.css?ver=58	D:/New%20folder%20(3)/test/top20.hanhtrinhlotxac.vn/wp-content/themes/Hanhtrinhlotxac2019/Module/Post/media/css/post1f4a.css	(from https://top20.hanhtrinhlotxac.vn/baiduthi/do-thi-binh/)
14:32:57	29917/29917	---MC-	200	added ('OK')	text/javascript	date:Mon,%2028%20Sep%202020%2007:32:58%20GMT	http://www.googleadservices.com/pagead/conversion.js	D:/New%20folder%20(3)/test/www.googleadservices.com/pagead/f.txt	(from https://top20.hanhtrinhlotxac.vn/baiduthi/do-thi-binh/)
14:32:57	10101/10101	---M--	200	added ('OK')	image/png	etag:%225f6c72df-2775%22	https://top20.hanhtrinhlotxac.vn/wp-content/themes/Hanhtrinhlotxac2019/Module/Post/media/images/logo.png?ver=58	D:/New%20folder%20(3)/test/top20.hanhtrinhlotxac.vn/wp-content/themes/Hanhtrinhlotxac2019/Module/Post/media/images/logo1f4a.png	(from https://top20.hanhtrinhlotxac.vn/baiduthi/do-thi-binh/)
14:32:57	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2028%20Sep%202020%2007:33:20%20GMT	https://top20.hanhtrinhlotxac.vn/?p=160	D:/New%20folder%20(3)/test/top20.hanhtrinhlotxac.vn/index9c2b.html	(from https://top20.hanhtrinhlotxac.vn/baiduthi/do-thi-binh/)
14:32:58	64864/64864	---MCZ	200	added ('OK')	text/css	etag:W/%225f6c6d3a-fd60%22	https://top20.hanhtrinhlotxac.vn/wp-content/themes/Hanhtrinhlotxac2019/Module/Post/media/css/post.css?ver=67	D:/New%20folder%20(3)/test/top20.hanhtrinhlotxac.vn/wp-content/themes/Hanhtrinhlotxac2019/Module/Post/media/css/post4022.css	(from https://top20.hanhtrinhlotxac.vn/baiduthi/do-thi-binh/)
14:32:58	39706/39706	---M--	200	added ('OK')	image/jpeg	etag:%225f6b4155-9b1a%22	https://top20.hanhtrinhlotxac.vn/wp-content/uploads/2020/09/Do-Thi-Binh-1-1.jpg	D:/New%20folder%20(3)/test/top20.hanhtrinhlotxac.vn/wp-content/uploads/2020/09/Do-Thi-Binh-1-1.jpg	(from https://top20.hanhtrinhlotxac.vn/baiduthi/do-thi-binh/)
14:32:58	19043/19043	---M--	200	added ('OK')	image/jpeg	etag:%225f6b2d87-4a63%22	https://top20.hanhtrinhlotxac.vn/wp-content/uploads/2020/09/do-thi-binh-mb.jpg	D:/New%20folder%20(3)/test/top20.hanhtrinhlotxac.vn/wp-content/uploads/2020/09/do-thi-binh-mb.jpg	(from https://top20.hanhtrinhlotxac.vn/baiduthi/do-thi-binh/)
14:32:58	3247/3247	---M--	200	added ('OK')	image/png	etag:%225f6499e4-caf%22	https://top20.hanhtrinhlotxac.vn/wp-content/themes/Hanhtrinhlotxac2019/Module/Post/media/images/post/icon-logo.png	D:/New%20folder%20(3)/test/top20.hanhtrinhlotxac.vn/wp-content/themes/Hanhtrinhlotxac2019/Module/Post/media/images/post/icon-logo.png	(from https://top20.hanhtrinhlotxac.vn/baiduthi/do-thi-binh/)
14:32:58	25687/25687	---M--	200	added ('OK')	image/jpeg	etag:%225f69c3e0-6457%22	https://top20.hanhtrinhlotxac.vn/wp-content/themes/Hanhtrinhlotxac2019/Module/Post/media/images/post/banner-post.jpg	D:/New%20folder%20(3)/test/top20.hanhtrinhlotxac.vn/wp-content/themes/Hanhtrinhlotxac2019/Module/Post/media/images/post/banner-post.jpg	(from https://top20.hanhtrinhlotxac.vn/baiduthi/do-thi-binh/)
14:32:59	13384/13384	---M--	200	added ('OK')	image/jpeg	etag:%225f69c6af-3448%22	https://top20.hanhtrinhlotxac.vn/wp-content/themes/Hanhtrinhlotxac2019/Module/Post/media/images/post/banner-post-m.jpg	D:/New%20folder%20(3)/test/top20.hanhtrinhlotxac.vn/wp-content/themes/Hanhtrinhlotxac2019/Module/Post/media/images/post/banner-post-m.jpg	(from https://top20.hanhtrinhlotxac.vn/baiduthi/do-thi-binh/)
14:32:59	42304/42304	---M--	200	added ('OK')	image/jpeg	etag:%225f688efb-a540%22	https://top20.hanhtrinhlotxac.vn/wp-content/uploads/2020/09/do-thi-binh.jpg	D:/New%20folder%20(3)/test/top20.hanhtrinhlotxac.vn/wp-content/uploads/2020/09/do-thi-binh.jpg	(from https://top20.hanhtrinhlotxac.vn/baiduthi/do-thi-binh/)
14:32:59	48575/48575	---M--	200	added ('OK')	image/jpeg	etag:%225f696389-bdbf%22	https://top20.hanhtrinhlotxac.vn/wp-content/uploads/2020/09/do-thi-binh-3.jpg	D:/New%20folder%20(3)/test/top20.hanhtrinhlotxac.vn/wp-content/uploads/2020/09/do-thi-binh-3.jpg	(from https://top20.hanhtrinhlotxac.vn/baiduthi/do-thi-binh/)
14:32:59	45772/45772	---M--	200	added ('OK')	image/jpeg	etag:%225f696389-b2cc%22	https://top20.hanhtrinhlotxac.vn/wp-content/uploads/2020/09/do-thi-binh-4.jpg	D:/New%20folder%20(3)/test/top20.hanhtrinhlotxac.vn/wp-content/uploads/2020/09/do-thi-binh-4.jpg	(from https://top20.hanhtrinhlotxac.vn/baiduthi/do-thi-binh/)
14:33:00	29465/29465	---M--	200	added ('OK')	image/jpeg	date:Mon,%2028%20Sep%202020%2007:33:24%20GMT	https://top20.hanhtrinhlotxac.vn/rs/?w=470&h=470&src=https://top20.hanhtrinhlotxac.vn/wp-content/uploads/2020/09/do-thi-binh.jpg	D:/New%20folder%20(3)/test/top20.hanhtrinhlotxac.vn/rs/index7ba1.html	(from https://top20.hanhtrinhlotxac.vn/baiduthi/do-thi-binh/)
14:33:00	3/3	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2028%20Sep%202020%2007:33:24%20GMT	https://top20.hanhtrinhlotxac.vn/baiduthi/do-thi-binh/www.benhvienthammykangnam.vn	D:/New%20folder%20(3)/test/top20.hanhtrinhlotxac.vn/baiduthi/do-thi-binh/www.benhvienthammykangnam.vn	(from https://top20.hanhtrinhlotxac.vn/baiduthi/do-thi-binh/)
14:33:00	33195/33195	---M--	200	added ('OK')	image/jpeg	date:Mon,%2028%20Sep%202020%2007:33:24%20GMT	https://top20.hanhtrinhlotxac.vn/rs/?w=470&h=470&src=https://top20.hanhtrinhlotxac.vn/wp-content/uploads/2020/09/do-thi-binh-3.jpg	D:/New%20folder%20(3)/test/top20.hanhtrinhlotxac.vn/rs/index86e1.html	(from https://top20.hanhtrinhlotxac.vn/baiduthi/do-thi-binh/)
14:33:00	32544/32544	---M--	200	added ('OK')	image/jpeg	date:Mon,%2028%20Sep%202020%2007:33:25%20GMT	https://top20.hanhtrinhlotxac.vn/rs/?w=470&h=470&src=https://top20.hanhtrinhlotxac.vn/wp-content/uploads/2020/09/do-thi-binh-4.jpg	D:/New%20folder%20(3)/test/top20.hanhtrinhlotxac.vn/rs/indexd2a0.html	(from https://top20.hanhtrinhlotxac.vn/baiduthi/do-thi-binh/)
